"onset","duration","trial","sync_side","key","dominant","subject","session"
66.2896631718613,"1.4840724901296198","keypress","right","left","asynchronous",32,2
67.5098004508764,"1.2201372790150344","keypress","right","right","synchronous",32,2
69.9059403869323,"2.396139936055988","keypress","right","left","asynchronous",32,2
72.2396865356714,"2.33374614873901","keypress","right","right","synchronous",32,2
75.1073733428493,"2.867686807177961","keypress","right","left","asynchronous",32,2
77.1769070839509,"2.0695337411016226","keypress","right","right","synchronous",32,2
79.1908882986754,"2.013981214724481","keypress","right","left","asynchronous",32,2
83.2220446527936,"4.0311563541181386","keypress","right","right","synchronous",32,2
85.8771249088459,"2.6550802560523152","keypress","right","left","asynchronous",32,2
88.428157849703,"2.5510329408571124","keypress","right","right","synchronous",32,2
90.8183465669863,"2.3901887172833085","keypress","right","left","asynchronous",32,2
92.3033396988176,"1.4849931318312883","keypress","right","right","synchronous",32,2
93.4151976229623,"1.111857924144715","keypress","right","left","asynchronous",32,2
94.4730271287262,"1.057829505763948","keypress","right","right","synchronous",32,2
96.0677428920753,"1.594715763349086","keypress","right","left","asynchronous",32,2
97.8218154120259,"1.7540725199505687","keypress","right","right","synchronous",32,2
100.739652309101,"2.9178368970751762","keypress","right","left","asynchronous",32,2
103.019282582682,"2.279630273580551","keypress","right","right","synchronous",32,2
104.080095211975,"1.0608126292936504","keypress","right","left","asynchronous",32,2
106.839154127054,"2.75905891507864","keypress","right","right","synchronous",32,2
109.86990443198,"3.030750304926187","keypress","right","left","asynchronous",32,2
111.890769849066,"2.020865417085588","keypress","right","right","synchronous",32,2
113.853056504857,"1.9622866557911038","keypress","right","left","asynchronous",32,2
115.071844059974,"1.21878755511716","keypress","right","right","synchronous",32,2
117.035852119792,"1.9640080598182976","keypress","right","left","asynchronous",32,2
119.477256318089,"2.441404198296368","keypress","right","right","synchronous",32,2
120.854374345858,"1.3771180277690291","keypress","right","left","asynchronous",32,2
122.544988638721,"1.6906142928637564","keypress","right","right","synchronous",32,2
124.087934789713,"1.5429461509920657","keypress","right","left","asynchronous",32,2
126.31946096709,"2.2315261773765087","keypress","right","right","synchronous",32,2
128.071256998926,"1.7517960318364203","keypress","right","left","asynchronous",32,2
128.973690348677,"0.902433349750936","keypress","right","right","synchronous",32,2
132.948990821838,"3.9753004731610417","keypress","right","left","asynchronous",32,2
136.077961558942,"3.128970737103373","keypress","right","right","synchronous",32,2
138.786088318098,"2.7081267591565847","keypress","right","left","asynchronous",32,2
140.008056682069,"1.2219683639705181","keypress","right","right","synchronous",32,2
143.244787869044,"3.2367311869747937","keypress","right","left","asynchronous",32,2
147.066634848714,"3.8218469796702266","keypress","right","right","synchronous",32,2
149.619724284858,"2.5530894361436367","keypress","right","left","asynchronous",32,2
153.547900138889,"3.9281758540309966","keypress","right","right","synchronous",32,2
155.98747929465,"2.4395791557617486","keypress","right","left","asynchronous",32,2
159.441543048713,"3.4540637540630996","keypress","right","right","synchronous",32,2
161.405749707948,"1.9642066592350602","keypress","right","left","asynchronous",32,2
164.213534499053,"2.8077847911044955","keypress","right","right","synchronous",32,2
165.963040482718,"1.7495059836655855","keypress","right","left","asynchronous",32,2
169.040952455718,"3.0779119729995728","keypress","right","right","synchronous",32,2
173.985489092767,"4.944536637049168","keypress","right","left","asynchronous",32,2
177.488984609023,"3.503495516255498","keypress","right","right","synchronous",32,2
179.184990609065,"1.6960060000419617","keypress","right","left","asynchronous",32,2
180.940375358798,"1.7553847497329116","keypress","right","right","synchronous",32,2
183.813470598776,"2.8730952399782836","keypress","right","left","asynchronous",32,2
186.202000293881,"2.3885296951048076","keypress","right","right","synchronous",32,2
187.901309597772,"1.6993093038909137","keypress","right","left","asynchronous",32,2
190.556410149671,"2.6551005518995225","keypress","right","right","synchronous",32,2
192.520627652761,"1.9642175030894578","keypress","right","left","asynchronous",32,2
193.798827218823,"1.2781995660625398","keypress","right","right","synchronous",32,2
195.76206453098,"1.963237312156707","keypress","right","left","asynchronous",32,2
198.946865639649,"3.1848011086694896","keypress","right","right","synchronous",32,2
200.906773170922,"1.95990753127262","keypress","right","left","asynchronous",32,2
203.665137048811,"2.758363877888769","keypress","right","right","synchronous",32,2
206.262643546797,"2.5975064979866147","keypress","right","left","asynchronous",32,2
208.599746278021,"2.3371027312241495","keypress","right","right","synchronous",32,2
210.297953102738,"1.6982068247161806","keypress","right","left","asynchronous",32,2
212.151258978993,"1.8533058762550354","keypress","right","right","synchronous",32,2
215.280919897836,"3.129660918843001","keypress","right","left","asynchronous",32,2
219.895147298928,"4.6142274010926485","keypress","right","right","synchronous",32,2
220.533592594787,"0.6384452958591282","keypress","right","left","asynchronous",32,2
222.125565672759,"1.5919730779714882","keypress","right","right","synchronous",32,2
225.517915440723,"3.3923497679643333","keypress","right","left","asynchronous",32,2
227.64117755089,"2.1232621101662517","keypress","right","right","synchronous",32,2
229.125503181014,"1.4843256301246583","keypress","right","left","asynchronous",32,2
231.616280452814,"2.490777271799743","keypress","right","right","synchronous",32,2
233.052453522105,"1.4361730692908168","keypress","right","left","asynchronous",32,2
234.696446130052,"1.643992607947439","keypress","right","right","synchronous",32,2
237.564154596068,"2.867708466015756","keypress","right","left","asynchronous",32,2
239.794500804972,"2.2303462089039385","keypress","right","right","synchronous",32,2
241.757852582727,"1.963351777754724","keypress","right","left","asynchronous",32,2
245.792241952848,"4.034389370121062","keypress","right","right","synchronous",32,2
250.349295708816,"4.557053755968809","keypress","right","left","asynchronous",32,2
253.114471716806,"2.765176007989794","keypress","right","right","synchronous",32,2
255.925242374651,"2.8107706578448415","keypress","right","left","asynchronous",32,2
258.636211739853,"2.7109693652018905","keypress","right","right","synchronous",32,2
261.345730465837,"2.7095187259837985","keypress","right","left","asynchronous",32,2
263.360896029975,"2.0151655641384423","keypress","right","right","synchronous",32,2
264.738325177692,"1.3774291477166116","keypress","right","left","asynchronous",32,2
267.764385027811,"3.0260598501190543","keypress","right","right","synchronous",32,2
270.470648151822,"2.706263124011457","keypress","right","left","asynchronous",32,2
272.647310330067,"2.1766621782444417","keypress","right","right","synchronous",32,2
274.499201147817,"1.8518908177502453","keypress","right","left","asynchronous",32,2
277.684884316754,"3.185683168936521","keypress","right","right","synchronous",32,2
278.691622154787,"1.0067378380335867","keypress","right","left","asynchronous",32,2
280.92341210274,"2.231789947953075","keypress","right","right","synchronous",32,2
283.253371790983,"2.329959688242525","keypress","right","left","asynchronous",32,2
285.162123116665,"1.9087513256818056","keypress","right","right","synchronous",32,2
288.50155459391,"3.3394314772449434","keypress","right","left","asynchronous",32,2
291.313766038977,"2.812211445067078","keypress","right","right","synchronous",32,2
292.800554141868,"1.4867881028912961","keypress","right","left","asynchronous",32,2
294.177415347658,"1.3768612057901919","keypress","right","right","synchronous",32,2
296.935625327751,"2.7582099800929427","keypress","right","left","asynchronous",32,2
301.019401049707,"4.083775721956044","keypress","right","right","synchronous",32,2
305.477237246931,"4.457836197223514","keypress","right","left","asynchronous",32,2
308.55926029291,"3.08202304597944","keypress","right","right","synchronous",32,2
310.898963999003,"2.3397037060931325","keypress","right","left","asynchronous",32,2
313.771633917931,"2.8726699189282954","keypress","right","right","synchronous",32,2
315.307904427871,"1.5362705099396408","keypress","right","left","asynchronous",32,2
318.12072924478,"2.8128248169086874","keypress","right","right","synchronous",32,2
320.509347119834,"2.3886178750544786","keypress","right","left","asynchronous",32,2
322.838090736885,"2.3287436170503497","keypress","right","right","synchronous",32,2
325.276824851986,"2.438734115101397","keypress","right","left","asynchronous",32,2
327.71681910567,"2.4399942536838353","keypress","right","right","synchronous",32,2
330.746883003972,"3.0300638983026147","keypress","right","left","asynchronous",32,2
334.730307915714,"3.9834249117411673","keypress","right","right","synchronous",32,2
339.296304780059,"4.565996864344925","keypress","right","left","asynchronous",32,2
341.896549436729,"2.6002446566708386","keypress","right","right","synchronous",32,2
346.196559026837,"4.300009590107948","keypress","right","left","asynchronous",32,2
348.161648053676,"1.965089026838541","keypress","right","right","synchronous",32,2
351.080278284848,"2.9186302311718464","keypress","right","left","asynchronous",32,2
354.04737137584,"2.967093090992421","keypress","right","right","synchronous",32,2
357.075803916901,"3.0284325410611928","keypress","right","left","asynchronous",32,2
360.622943515889,"3.5471395989879966","keypress","right","right","synchronous",32,2
362.375882832799,"1.7529393169097602","keypress","right","left","asynchronous",32,2
365.137236540671,"2.761353707872331","keypress","right","right","synchronous",32,2
366.676798550878,"1.5395620102062821","keypress","right","left","asynchronous",32,2
369.536914604716,"2.860116053838283","keypress","right","right","synchronous",32,2
371.71290881699,"2.1759942122735083","keypress","right","left","asynchronous",32,2
373.407936193049,"1.6950273760594428","keypress","right","right","synchronous",32,2
376.013204086106,"2.6052678930573165","keypress","right","left","asynchronous",32,2
378.557406819891,"2.544202733784914","keypress","right","right","synchronous",32,2
380.204226341099,"1.6468195212073624","keypress","right","left","asynchronous",32,2
381.215708852746,"1.0114825116470456","keypress","right","right","synchronous",32,2
383.342843421735,"2.127134568989277","keypress","right","left","asynchronous",32,2
386.051878530066,"2.709035108331591","keypress","right","right","synchronous",32,2
389.133038440719,"3.0811599106527865","keypress","right","left","asynchronous",32,2
391.841755171772,"2.7087167310528457","keypress","right","right","synchronous",32,2
394.709872777108,"2.8681176053360105","keypress","right","left","asynchronous",32,2
398.153631635942,"3.443758858833462","keypress","right","right","synchronous",32,2
400.012170754839,"1.8585391188971698","keypress","right","left","asynchronous",32,2
402.776430750731,"2.764259995892644","keypress","right","right","synchronous",32,2
405.593661270104,"2.81723051937297","keypress","right","left","asynchronous",32,2
408.719472915865,"3.1258116457611322","keypress","right","right","synchronous",32,2
413.446274281945,"4.726801366079599","keypress","right","left","asynchronous",32,2
417.43376064999,"3.987486368045211","keypress","right","right","synchronous",32,2
419.23972378904,"1.8059631390497088","keypress","right","left","asynchronous",32,2
419.98464176571,"0.7449179766699672","keypress","right","right","synchronous",32,2
421.683420566842,"1.6987788011319935","keypress","right","left","asynchronous",32,2
423.065650888719,"1.3822303218767047","keypress","right","right","synchronous",32,2
424.337032112759,"1.271381224039942","keypress","right","left","asynchronous",32,2
428.002344241831,"3.665312129072845","keypress","right","right","synchronous",32,2
430.388169646729,"2.385825404897332","keypress","right","left","asynchronous",32,2
432.566749112681,"2.1785794659517705","keypress","right","right","synchronous",32,2
434.847990510985,"2.281241398304701","keypress","right","left","asynchronous",32,2
436.811173900031,"1.963183389045298","keypress","right","right","synchronous",32,2
439.568550095893,"2.7573761958628893","keypress","right","left","asynchronous",32,2
446.839125806,"7.270575710106641","keypress","right","right","synchronous",32,2
449.063493892085,"2.2243680860847235","keypress","right","left","asynchronous",32,2
452.193904892076,"3.1304109999909997","keypress","right","right","synchronous",32,2
455.962468702812,"3.768563810735941","keypress","right","left","asynchronous",32,2
457.97729678778,"2.0148280849680305","keypress","right","right","synchronous",32,2
459.948327333666,"1.971030545886606","keypress","right","left","asynchronous",32,2
462.867714854889,"2.9193875212222338","keypress","right","right","synchronous",32,2
465.204660553951,"2.3369456990621984","keypress","right","left","asynchronous",32,2
468.180291350931,"2.975630796980113","keypress","right","right","synchronous",32,2
469.720472900663,"1.540181549731642","keypress","right","left","asynchronous",32,2
471.258774277754,"1.5383013770915568","keypress","right","right","synchronous",32,2
474.445437097922,"3.1866628201678395","keypress","right","left","asynchronous",32,2
478.368407225702,"3.9229701277799904","keypress","right","right","synchronous",32,2
481.820035095792,"3.451627870090306","keypress","right","left","asynchronous",32,2
487.176295002922,"5.356259907130152","keypress","right","right","synchronous",32,2
489.40455510607,"2.228260103147477","keypress","right","left","asynchronous",32,2
491.58126900997,"2.176713903900236","keypress","right","right","synchronous",32,2
495.83007869171,"4.248809681739658","keypress","right","left","asynchronous",32,2
498.114767702762,"2.284689011052251","keypress","right","right","synchronous",32,2
501.137796448078,"3.023028745315969","keypress","right","left","asynchronous",32,2
506.92639621906,"5.788599770981818","keypress","right","right","synchronous",32,2
508.72821173165,"1.8018155125901103","keypress","right","left","asynchronous",32,2
510.580301430076,"1.8520896984264255","keypress","right","right","synchronous",32,2
514.871263769921,"4.290962339844555","keypress","right","left","asynchronous",32,2
517.897456926759,"3.026193156838417","keypress","right","right","synchronous",32,2
519.915734640788,"2.0182777140289545","keypress","right","left","asynchronous",32,2
522.29953425983,"2.3837996190413833","keypress","right","right","synchronous",32,2
525.745042261668,"3.4455080018378794","keypress","right","left","asynchronous",32,2
529.033617050853,"3.288574789185077","keypress","right","right","synchronous",32,2
530.992002586834,"1.958385535981506","keypress","right","left","asynchronous",32,2
535.084073208738,"4.092070621903986","keypress","right","right","synchronous",32,2
538.109588338993,"3.0255151302553713","keypress","right","left","asynchronous",32,2
541.450111316983,"3.340522977989167","keypress","right","right","synchronous",32,2
546.707873515785,"5.257762198802084","keypress","right","left","asynchronous",32,2
550.746929545887,"4.039056030102074","keypress","right","right","synchronous",32,2
552.919338549953,"2.1724090040661395","keypress","right","left","asynchronous",32,2
555.948431872763,"3.0290933228097856","keypress","right","right","synchronous",32,2
559.02399457898,"3.0755627062171698","keypress","right","left","asynchronous",32,2
559.873850219883,"0.8498556409031153","keypress","right","right","synchronous",32,2
561.462904888671,"1.5890546687878668","keypress","right","left","asynchronous",32,2
564.546270329971,"3.083365441299975","keypress","right","right","synchronous",32,2
566.133475523908,"1.5872051939368248","keypress","right","left","asynchronous",32,2
568.46575273294,"2.332277209032327","keypress","right","right","synchronous",32,2
570.964810996782,"2.4990582638420165","keypress","right","left","asynchronous",32,2
573.301422758028,"2.3366117612458766","keypress","right","right","synchronous",32,2
575.742934027687,"2.441511269658804","keypress","right","left","asynchronous",32,2
578.499303499702,"2.756369472015649","keypress","right","right","synchronous",32,2
582.424129718915,"3.924826219212264","keypress","right","left","asynchronous",32,2
583.961621670052,"1.5374919511377811","keypress","right","right","synchronous",32,2
585.821387313772,"1.8597656437195837","keypress","right","left","asynchronous",32,2
591.337950540707,"5.516563226934522","keypress","right","right","synchronous",32,2
593.509857488796,"2.1719069480895996","keypress","right","left","asynchronous",32,2
596.058314048685,"2.5484565598890185","keypress","right","right","synchronous",32,2
599.610893792938,"n/a","keypress","right","left","asynchronous",32,2
599.980249131098,"n/a","end_rivalry","right","n/a","n/a",32,2
0,"n/a","start_rivalry","left","n/a","n/a",33,1
1.53836345719174,"n/a","keypress","left","right","asynchronous",33,1
2.70566545194015,"1.1673019947484136","keypress","left","left","synchronous",33,1
5.21047498518601,"2.5048095332458615","keypress","left","right","asynchronous",33,1
6.86275503179058,"1.6522800466045737","keypress","left","left","synchronous",33,1
7.92482044594362,"1.0620654141530395","keypress","left","right","asynchronous",33,1
9.46556120319292,"1.5407407572492957","keypress","left","left","synchronous",33,1
10.4759109071456,"1.01034970395267","keypress","left","right","asynchronous",33,1
12.071323286742,"1.5954123795963824","keypress","left","left","synchronous",33,1
17.3224799367599,"5.251156650017947","keypress","left","right","asynchronous",33,1
19.1794521408156,"1.8569722040556371","keypress","left","left","synchronous",33,1
20.2951802331954,"1.115728092379868","keypress","left","right","asynchronous",33,1
24.1673179338686,"3.8721377006731927","keypress","left","left","synchronous",33,1
25.6519860168919,"1.48466808302328","keypress","left","right","asynchronous",33,1
30.1675548967905,"4.5155688798986375","keypress","left","left","synchronous",33,1
35.1998999407515,"5.032345043960959","keypress","left","right","asynchronous",33,1
37.6927474960685,"2.4928475553169847","keypress","left","left","synchronous",33,1
38.808624592144,"1.1158770960755646","keypress","left","right","asynchronous",33,1
40.4031941560097,"1.5945695638656616","keypress","left","left","synchronous",33,1
41.5189380198717,"1.1157438638620079","keypress","left","right","asynchronous",33,1
58.056619620882,"16.537681601010263","keypress","left","left","synchronous",33,1
61.3428400410339,"3.286220420151949","keypress","left","right","asynchronous",33,1
67.9258712148294,"6.583031173795462","keypress","left","left","synchronous",33,1
69.6249135518447,"1.6990423370152712","keypress","left","right","asynchronous",33,1
79.0677934791893,"9.44287992734462","keypress","left","left","synchronous",33,1
80.7605087817647,"1.6927153025753796","keypress","left","right","asynchronous",33,1
84.6911880290136,"3.930679247248918","keypress","left","left","synchronous",33,1
86.5530244768597,"1.8618364478461444","keypress","left","right","asynchronous",33,1
89.0979842911474,"2.544959814287722","keypress","left","left","synchronous",33,1
91.0622606091201,"1.9642763179726899","keypress","left","right","asynchronous",33,1
93.0757377641276,"2.013477155007422","keypress","left","left","synchronous",33,1
96.3658443279564,"3.2901065638288856","keypress","left","right","asynchronous",33,1
103.368783804122,"7.0029394761659205","keypress","left","left","synchronous",33,1
110.055109559093,"6.686325754970312","keypress","left","right","asynchronous",33,1
111.700450045988,"1.645340486895293","keypress","left","left","synchronous",33,1
112.920184523799,"1.2197344778105617","keypress","left","right","asynchronous",33,1
116.850560601801,"3.930376078002155","keypress","left","left","synchronous",33,1
120.774482834153,"3.923922232352197","keypress","left","right","asynchronous",33,1
122.844261588063,"2.0697787539102137","keypress","left","left","synchronous",33,1
124.912685131188,"2.068423543125391","keypress","left","right","asynchronous",33,1
127.935009581037,"3.0223244498483837","keypress","left","left","synchronous",33,1
134.875751894899,"6.940742313861847","keypress","left","right","asynchronous",33,1
136.625462932047,"1.7497110371477902","keypress","left","left","synchronous",33,1
142.508672962897,"5.883210030850023","keypress","left","right","asynchronous",33,1
146.173611782026,"3.66493881912902","keypress","left","left","synchronous",33,1
163.364210178144,"17.19059839611873","keypress","left","right","asynchronous",33,1
165.749785514083,"2.3855753359384835","keypress","left","left","synchronous",33,1
168.926674262155,"3.1768887480720878","keypress","left","right","asynchronous",33,1
170.995106404182,"2.0684321420267224","keypress","left","left","synchronous",33,1
174.178011002019,"3.182904597837478","keypress","left","right","asynchronous",33,1
177.571308637969,"3.393297635950148","keypress","left","left","synchronous",33,1
188.126289690845,"10.554981052875519","keypress","left","right","asynchronous",33,1
205.15432442585,"17.02803473500535","keypress","left","left","synchronous",33,1
209.602082606871,"4.4477581810206175","keypress","left","right","asynchronous",33,1
212.151297063101,"2.549214456230402","keypress","left","left","synchronous",33,1
214.008797340095,"1.8575002769939601","keypress","left","right","asynchronous",33,1
216.929496529978,"2.9206991898827255","keypress","left","left","synchronous",33,1
218.57443995215,"1.6449434221722186","keypress","left","right","asynchronous",33,1
220.696783031803,"2.1223430796526372","keypress","left","left","synchronous",33,1
223.03339214297,"2.3366091111674905","keypress","left","right","asynchronous",33,1
228.444008715916,"5.41061657294631","keypress","left","left","synchronous",33,1
230.457490312867,"2.0134815969504416","keypress","left","right","asynchronous",33,1
232.525797920767,"2.0683076079003513","keypress","left","left","synchronous",33,1
242.652482012752,"10.126684091985226","keypress","left","right","asynchronous",33,1
248.69864823902,"6.046166226267815","keypress","left","left","synchronous",33,1
251.140285375062,"2.441637136042118","keypress","left","right","asynchronous",33,1
263.651593764778,"12.51130838971585","keypress","left","left","synchronous",33,1
266.252977031749,"2.6013832669705153","keypress","left","right","asynchronous",33,1
268.377448812127,"2.1244717803783715","keypress","left","left","synchronous",33,1
269.39156844886,"1.014119636733085","keypress","left","right","asynchronous",33,1
270.451705512125,"1.0601370632648468","keypress","left","left","synchronous",33,1
271.93714760989,"1.4854420977644622","keypress","left","right","asynchronous",33,1
274.857669263147,"2.9205216532573104","keypress","left","left","synchronous",33,1
277.83311417792,"2.9754449147731066","keypress","left","right","asynchronous",33,1
280.057646221016,"2.224532043095678","keypress","left","left","synchronous",33,1
283.508948612958,"3.4513023919425905","keypress","left","right","asynchronous",33,1
285.469605111983,"1.9606564990244806","keypress","left","left","synchronous",33,1
289.821530370973,"4.351925258990377","keypress","left","right","asynchronous",33,1
294.063911966048,"4.2423815950751305","keypress","left","left","synchronous",33,1
296.133507982828,"2.069596016779542","keypress","left","right","asynchronous",33,1
303.348910030909,"7.21540204808116","keypress","left","left","synchronous",33,1
306.745006463956,"3.396096433047205","keypress","left","right","asynchronous",33,1
314.34121645987,"7.596209995914251","keypress","left","left","synchronous",33,1
318.637534550857,"4.2963180909864604","keypress","left","right","asynchronous",33,1
322.033425379079,"3.3958908282220364","keypress","left","left","synchronous",33,1
325.42779108882,"3.3943657097406685","keypress","left","right","asynchronous",33,1
327.06883453019,"1.6410434413701296","keypress","left","left","synchronous",33,1
330.406025356147,"3.337190825957805","keypress","left","right","asynchronous",33,1
334.91101913387,"4.50499377772212","keypress","left","left","synchronous",33,1
340.0587449749,"5.1477258410304785","keypress","left","right","asynchronous",33,1
342.236909121741,"2.1781641468405724","keypress","left","left","synchronous",33,1
346.594978958834,"4.358069837093353","keypress","left","right","asynchronous",33,1
349.617107673083,"3.022128714248538","keypress","left","left","synchronous",33,1
354.979142934084,"5.362035261001438","keypress","left","right","asynchronous",33,1
357.206774819177,"2.2276318850927055","keypress","left","left","synchronous",33,1
363.416283389088,"6.209508569911122","keypress","left","right","asynchronous",33,1
364.426062664948,"1.0097792758606374","keypress","left","left","synchronous",33,1
366.920820948202,"2.494758283253759","keypress","left","right","asynchronous",33,1
368.194472014904,"1.2736510667018592","keypress","left","left","synchronous",33,1
369.092855272815,"0.8983832579106092","keypress","left","right","asynchronous",33,1
370.101104808971,"1.0082495361566544","keypress","left","left","synchronous",33,1
370.902061924804,"0.8009571158327162","keypress","left","right","asynchronous",33,1
373.024283386767,"2.1222214619629085","keypress","left","left","synchronous",33,1
373.8209217689,"0.7966383821330965","keypress","left","right","asynchronous",33,1
382.683165670838,"8.8622439019382","keypress","left","left","synchronous",33,1
386.503357556183,"3.820191885344684","keypress","left","right","asynchronous",33,1
390.270222553983,"3.7668649978004396","keypress","left","left","synchronous",33,1
391.27650238201,"1.0062798280268908","keypress","left","right","asynchronous",33,1
393.717855181079,"2.4413527990691364","keypress","left","left","synchronous",33,1
397.428904911969,"3.711049730889499","keypress","left","right","asynchronous",33,1
398.383611408062,"0.9547064960934222","keypress","left","left","synchronous",33,1
399.657210676931,"1.2735992688685656","keypress","left","right","asynchronous",33,1
418.002808662131,"18.345597985200584","keypress","left","left","synchronous",33,1
419.385756689124,"1.3829480269923806","keypress","left","right","asynchronous",33,1
423.314204643015,"3.928447953891009","keypress","left","left","synchronous",33,1
425.380285419058,"2.0660807760432363","keypress","left","right","asynchronous",33,1
427.024145939853,"1.6438605207949877","keypress","left","left","synchronous",33,1
430.206996338908,"3.182850399054587","keypress","left","right","asynchronous",33,1
432.118164526764,"1.9111681878566742","keypress","left","left","synchronous",33,1
434.716071497183,"2.5979069704189897","keypress","left","right","asynchronous",33,1
436.943100790959,"2.2270292937755585","keypress","left","left","synchronous",33,1
438.907032804098,"1.9639320131391287","keypress","left","right","asynchronous",33,1
440.600983865093,"1.6939510609954596","keypress","left","left","synchronous",33,1
442.615264018997,"2.01428015390411","keypress","left","right","asynchronous",33,1
447.443944700994,"4.8286806819960475","keypress","left","left","synchronous",33,1
450.307272722013,"2.863328021019697","keypress","left","right","asynchronous",33,1
455.021992244758,"4.714719522744417","keypress","left","left","synchronous",33,1
457.087696724106,"2.0657044793479145","keypress","left","right","asynchronous",33,1
460.48253026884,"3.3948335447348654","keypress","left","left","synchronous",33,1
462.232294598129,"1.7497643292881548","keypress","left","right","asynchronous",33,1
464.776201289147,"2.543906691018492","keypress","left","left","synchronous",33,1
466.796908231918,"2.02070694277063","keypress","left","right","asynchronous",33,1
471.303851249162,"4.506943017244339","keypress","left","left","synchronous",33,1
472.151472630911,"0.8476213817484677","keypress","left","right","asynchronous",33,1
475.603470951784,"3.4519983208738267","keypress","left","left","synchronous",33,1
476.663755395915,"1.0602844441309571","keypress","left","right","asynchronous",33,1
480.958209502045,"4.294454106129706","keypress","left","left","synchronous",33,1
484.355263764039,"3.397054261993617","keypress","left","right","asynchronous",33,1
485.895242013969,"1.5399782499298453","keypress","left","left","synchronous",33,1
489.241476389114,"3.3462343751452863","keypress","left","right","asynchronous",33,1
491.844050507993,"2.6025741188786924","keypress","left","left","synchronous",33,1
494.336910586804,"2.4928600788116455","keypress","left","right","asynchronous",33,1
497.67596517317,"3.339054586365819","keypress","left","left","synchronous",33,1
500.167498337105,"2.491533163934946","keypress","left","right","asynchronous",33,1
505.04412978515,"4.876631448045373","keypress","left","left","synchronous",33,1
507.6950842808,"2.650954495649785","keypress","left","right","asynchronous",33,1
512.420985762961,"4.7259014821611345","keypress","left","left","synchronous",33,1
515.441112156026,"3.0201263930648565","keypress","left","right","asynchronous",33,1
516.821274254937,"1.3801620989106596","keypress","left","left","synchronous",33,1
518.517032368109,"1.6957581131719053","keypress","left","right","asynchronous",33,1
520.430002112873,"1.9129697447642684","keypress","left","left","synchronous",33,1
521.756714724004,"1.32671261113137","keypress","left","right","asynchronous",33,1
522.976040203124,"1.219325479120016","keypress","left","left","synchronous",33,1
524.514014850836,"1.5379746477119625","keypress","left","right","asynchronous",33,1
526.058075559791,"1.5440607089549303","keypress","left","left","synchronous",33,1
527.600500968751,"1.5424254089593887","keypress","left","right","asynchronous",33,1
529.40665183682,"1.8061508680693805","keypress","left","left","synchronous",33,1
539.118203293998,"9.711551457177848","keypress","left","right","asynchronous",33,1
541.50391615089,"2.3857128568924963","keypress","left","left","synchronous",33,1
543.4653191939,"1.9614030430093408","keypress","left","right","asynchronous",33,1
545.219233991113,"1.7539147972129285","keypress","left","left","synchronous",33,1
547.603154536802,"2.3839205456897616","keypress","left","right","asynchronous",33,1
549.302764491178,"1.6996099543757737","keypress","left","left","synchronous",33,1
551.527835865039,"2.225071373861283","keypress","left","right","asynchronous",33,1
556.936102516018,"5.408266650978476","keypress","left","left","synchronous",33,1
559.328278893139,"2.392176377121359","keypress","left","right","asynchronous",33,1
562.985457304865,"3.6571784117259085","keypress","left","left","synchronous",33,1
565.69294175785,"2.707484452985227","keypress","left","right","asynchronous",33,1
570.680669095833,"4.987727337982506","keypress","left","left","synchronous",33,1
572.11268713884,"1.4320180430077016","keypress","left","right","asynchronous",33,1
573.757753136102,"1.645065997261554","keypress","left","left","synchronous",33,1
577.524107007775,"3.7663538716733456","keypress","left","right","asynchronous",33,1
580.122834337875,"2.5987273300997913","keypress","left","left","synchronous",33,1
589.786048480775,"9.66321414289996","keypress","left","right","asynchronous",33,1
591.854814889841,"2.0687664090655744","keypress","left","left","synchronous",33,1
596.420702592935,"4.565887703094631","keypress","left","right","asynchronous",33,1
598.806548749097,"n/a","keypress","left","left","synchronous",33,1
600.023531178944,"n/a","end_rivalry","left","n/a","n/a",33,1
0,"n/a","start_rivalry","right","n/a","n/a",33,2
4.62069740099832,"n/a","keypress","right","left","asynchronous",33,2
7.75150401005521,"3.13080660905689","keypress","right","right","synchronous",33,2
10.7216623900458,"2.9701583799906075","keypress","right","left","asynchronous",33,2
12.1025664000772,"1.3809040100313723","keypress","right","right","synchronous",33,2
13.2146764020436,"1.1121100019663572","keypress","right","left","asynchronous",33,2
15.5463834078982,"2.331707005854696","keypress","right","right","synchronous",33,2
17.3003819412552,"1.7539985333569348","keypress","right","left","asynchronous",33,2
20.0548664722592,"2.754484531003982","keypress","right","right","synchronous",33,2
22.2312593930401,"2.176392920780927","keypress","right","left","asynchronous",33,2
23.6661020410247,"1.434842647984624","keypress","right","right","synchronous",33,2
25.5738423271105,"1.9077402860857546","keypress","right","left","asynchronous",33,2
27.6918785790913,"2.1180362519808114","keypress","right","right","synchronous",33,2
29.1769493790343,"1.4850707999430597","keypress","right","left","asynchronous",33,2
31.1948274560273,"2.017878076992929","keypress","right","right","synchronous",33,2
34.2280175518245,"3.033190095797181","keypress","right","left","asynchronous",33,2
36.7768521448597,"2.5488345930352807","keypress","right","right","synchronous",33,2
39.3213122668676,"2.5444601220078766","keypress","right","left","asynchronous",33,2
42.7198368781246,"3.3985246112570167","keypress","right","right","synchronous",33,2
49.8174843671732,"7.097647489048541","keypress","right","left","asynchronous",33,2
51.6765482071787,"1.8590638400055468","keypress","right","right","synchronous",33,2
57.5710091548972,"5.894460947718471","keypress","right","left","asynchronous",33,2
62.0738818319514,"4.502872677054256","keypress","right","right","synchronous",33,2
